PLAYER_ID,NAME,TEAM,PTS,REB,AST,FG3M,BLK,STL,TOV,PRA,PR,PA,RA,SB,FGM,FTM,FTA
203110,Draymond Green,GSW,10.1,3.7,4.5,2.3,0.6,1.0,1.8,19.7,13.8,16.8,8.7,1.6,4.0,0.2,0.5
201939,Stephen Curry,GSW,22.8,3.2,4.9,4.1,0.4,1.1,2.2,35.3,29.9,29.0,9.2,1.7,8.3,4.6,4.1
203552,Seth Curry,BKN,-0.2,0.6,0.6,-0.0,0.1,0.2,0.3,0.6,0.6,0.7,1.5,0.2,-0.0,0.0,-0.1
1642502,Malevy Leons,OKC,-0.0,0.8,0.2,0.0,0.1,0.1,0.2,0.9,0.7,0.2,0.9,0.2,-0.0,0.0,0.1
1630311,Pat Spencer,GSW,14.5,4.0,4.9,2.1,0.2,1.3,2.6,27.8,19.7,25.1,9.0,1.5,5.0,2.4,3.8
1629162,Jordan McLaughlin,MIN,8.6,2.1,1.6,1.5,0.2,0.7,0.6,11.5,10.7,10.8,4.0,0.9,3.1,0.6,0.3
1641705,Victor Wembanyama,SAS,29.3,11.2,2.9,3.1,3.0,1.0,2.9,44.1,38.8,36.1,13.6,4.0,10.4,5.6,5.8
1642844,Dylan Harper,SAS,15.3,3.7,3.6,1.1,0.5,0.9,1.6,21.7,19.0,20.6,7.4,1.4,5.9,2.3,3.1
1629640,Keldon Johnson,SAS,5.4,4.3,1.9,0.5,0.3,0.6,0.9,12.0,10.6,6.7,5.6,0.8,2.1,0.9,1.2
1628368,De'Aaron Fox,SAC,16.1,3.8,6.5,1.7,0.3,1.4,2.3,28.1,19.8,23.9,10.7,1.7,6.0,3.1,3.9
1642264,Stephon Castle,SAS,15.7,4.1,6.6,2.7,0.4,1.8,2.9,22.1,17.2,18.6,10.5,2.1,7.9,0.9,0.6
1628436,Luke Kornet,BOS,5.9,7.1,1.8,-0.0,1.0,0.6,0.7,14.2,12.9,7.8,8.5,1.5,3.0,0.3,0.4
203482,Kelly Olynyk,UTA,7.1,2.8,1.6,0.6,0.3,0.6,0.7,12.2,10.5,7.9,4.4,1.0,3.0,0.4,0.1
1631110,Jeremy Sochan,SAS,-0.0,0.8,0.5,-0.0,0.2,0.2,0.3,1.0,0.8,0.6,1.2,0.3,0.0,0.0,0.1
1642868,Carter Bryant,SAS,9.6,4.0,1.2,1.6,0.4,0.6,0.8,14.3,13.8,11.2,5.4,1.2,3.6,1.2,1.9
1630649,Stanley Umude,DET,-0.1,0.5,0.2,0.0,0.1,0.1,0.2,0.5,0.2,0.2,0.6,0.2,-0.0,0.0,0.0
202687,Bismack Biyombo,PHX,0.0,1.9,0.3,-0.0,0.4,0.1,0.3,2.5,1.2,0.3,2.4,0.4,0.0,0.0,0.1
1630170,Devin Vassell,SAS,19.0,3.9,2.6,3.3,0.4,1.0,1.2,23.9,21.8,20.7,6.3,1.5,6.7,1.7,2.0
1642357,David Jones Garcia,SAS,-0.1,0.5,0.8,-0.0,0.0,0.2,0.3,1.1,0.2,0.8,1.2,0.2,-0.0,0.0,0.0
1630577,Julian Champagnie,PHI,9.5,4.6,1.3,1.4,0.5,0.8,0.8,14.5,14.2,9.6,6.2,1.2,3.0,1.2,1.4
203084,Harrison Barnes,SAC,17.3,2.9,1.9,4.2,0.3,0.6,0.9,22.6,20.9,18.6,4.4,0.8,6.0,1.6,2.0
1630322,Lindy Waters III,OKC,0.0,0.4,0.2,0.0,0.1,0.1,0.1,0.6,0.4,0.1,0.5,0.1,-0.0,-0.0,0.0
1631127,Harrison Ingram,SAS,2.8,0.8,0.3,0.2,0.1,0.2,0.2,4.0,3.7,2.9,1.1,0.2,1.4,0.0,0.0
